index,features,importance,cum_imp
759,SubModel_JFYD,0.0001946015061152139,0.9600698010845418
341,Material_LQY2,0.00019368396114561066,0.9602634850456874
616,InsurancePremiumIndex_2208,0.0001935653113712769,0.9604570503570586
893,SubModel_O0I0,0.00019140994664301088,0.9606484603037017
343,Material_9VVT,0.00018914278720208227,0.9608376030909037
340,Material_3F8B,0.00018894361695375342,0.9610265467078575
744,SubModel_FG74,0.0001883166054591232,0.9612148633133166
488,Zip_46239,0.00018799668434300558,0.9614028599976596
130,InteriorsStyle_QD0H,0.00018797683357676658,0.9615908368312364
171,InteriorsStyle_9CX6,0.00018789105389991804,0.9617787278851363
452,Zip_92057,0.00018765441008800258,0.9619663822952244
456,Zip_29070,0.00018743424263626614,0.9621538165378606
604,InsurancePremiumIndex_986,0.000187122049037465,0.9623409385868981
564,InsurancePremiumIndex_630,0.0001869185630641345,0.9625278571499623
68,InteriorsStyle_AI9N,0.00018671010205559236,0.9627145672520179
756,SubModel_CULD,0.00018670888728992486,0.9629012761393078
587,InsurancePremiumIndex_1923,0.00018616944009628691,0.9630874455794041
127,InteriorsStyle_YET9,0.0001858248185939559,0.963273270397998
638,InsurancePremiumIndex_1606,0.00018573642971232918,0.9634590068277104
753,SubModel_M81Y,0.0001851675357185333,0.9636441743634289
453,Zip_75020,0.00018262024228064708,0.9638267946057095
79,InteriorsStyle_D2DH,0.0001825594690824709,0.964009354074792
806,SubModel_ELJV,0.0001819218181711599,0.9641912758929632
801,SubModel_K799,0.00018186504275145433,0.9643731409357146
66,InteriorsStyle_38WH,0.00018168254249487404,0.9645548234782094
583,InsurancePremiumIndex_620,0.0001816293224490447,0.9647364528006585
72,InteriorsStyle_ENH7,0.00018006905897974105,0.9649165218596382
974,Facade_PURPLE,0.0001797226311984733,0.9650962444908366
758,SubModel_W8B5,0.00017783960904676992,0.9652740840998834
49,InteriorsStyle_HQC2,0.00017689541232663228,0.96545097951221
32,InteriorsStyle_YDVX,0.0001755888341049482,0.965626568346315
780,SubModel_3JAH,0.00017440348114479412,0.9658009718274598
173,InteriorsStyle_5IYU,0.00017349608587598718,0.9659744679133359
778,SubModel_JQH4,0.00017208677465741128,0.9661465546879933
584,InsurancePremiumIndex_1353,0.00017075841742679622,0.96631731310542
42,InteriorsStyle_6LLJ,0.00017069208455135104,0.9664880051899714
83,InteriorsStyle_VKZG,0.00017056276118884012,0.9666585679511602
446,Zip_75061,0.00016936617984055638,0.9668279341310008
802,SubModel_RSHN,0.00016912786239146652,0.9669970619933922
70,InteriorsStyle_M81Y,0.000168717619513341,0.9671657796129055
48,InteriorsStyle_HZZU,0.0001685264517881509,0.9673343060646936
349,Material_3WH2,0.00016780733107728276,0.9675021133957709
100,InteriorsStyle_98SV,0.0001675997230241794,0.967669713118795
465,Zip_34203,0.00016717510435531745,0.9678368882231503
63,InteriorsStyle_IPUS,0.00016593076978390562,0.9680028189929342
158,InteriorsStyle_43MM,0.0001652958447237766,0.968168114837658
755,SubModel_BDFA,0.00016333085498007702,0.9683314456926381
1007,State_WA,0.00016246277788595155,0.968493908470524
1002,State_WV,0.00016207549178542732,0.9686559839623093
481,Zip_17545,0.0001618653138275804,0.9688178492761369
463,Zip_87105,0.00016098512361653331,0.9689788343997534
450,Zip_8505,0.0001608684363207331,0.9691397028360741
789,SubModel_RQ5Z,0.00016007150308129588,0.9692997743391554
804,SubModel_YMIU,0.00016004161346604352,0.9694598159526214
821,SubModel_KZ70,0.000158861101491546,0.969618677054113
591,InsurancePremiumIndex_2218,0.0001587014837506405,0.9697773785378636
108,InteriorsStyle_AU91,0.00015856443572878073,0.9699359429735924
38,InteriorsStyle_CNKZ,0.0001578163582480799,0.9700937593318405
479,Zip_39208,0.0001567452064320346,0.9702505045382726
765,SubModel_AVW5,0.00015660880491592314,0.9704071133431885
1001,State_NJ,0.00015625715410246463,0.970563370497291
55,InteriorsStyle_SWDG,0.00015601693190631764,0.9707193874291974
1023,RegionType_OTHER,0.00015387982644251321,0.9708732672556399
1003,State_KY,0.00015373258767557914,0.9710269998433155
75,InteriorsStyle_MOGB,0.00015360319946326422,0.9711806030427788
137,InteriorsStyle_OAB4,0.00015272386529880573,0.9713333269080776
715,Architecture_AZHP,0.00015241620054918262,0.9714857431086268
800,SubModel_XIMM,0.00014989261144946717,0.9716356357200763
790,SubModel_4R79,0.0001494372687457197,0.971785072988822
60,InteriorsStyle_G0KC,0.0001492576135630123,0.971934330602385
575,InsurancePremiumIndex_1918,0.00014810714249426405,0.9720824377448792
863,SubModel_W1VN,0.00014779633349634185,0.9722302340783756
771,SubModel_ARTJ,0.0001472623570555722,0.9723774964354311
451,Zip_29461,0.0001469512106692917,0.9725244476461005
47,InteriorsStyle_7I48,0.00014597314829290566,0.9726704207943934
594,InsurancePremiumIndex_1774,0.0001451346447808123,0.9728155554391742
797,SubModel_QW88,0.0001433777548928261,0.972958933194067
464,Zip_38637,0.0001414504815826003,0.9731003836756497
820,SubModel_DNBE,0.00013964711039621492,0.9732400307860459
86,InteriorsStyle_XZ9F,0.0001392750299619272,0.9733793058160078
772,SubModel_MQAV,0.00013918607384987786,0.9735184918898577
807,SubModel_AHKJ,0.00013806928404157322,0.9736565611738993
97,InteriorsStyle_NWHI,0.00013586716129125674,0.9737924283351905
237,InteriorsStyle_6LPL,0.0001356019113517898,0.9739280302465423
590,InsurancePremiumIndex_2274,0.00013504746385508798,0.9740630777103974
1005,State_OR,0.0001346119056840673,0.9741976896160814
347,Material_16WS,0.00013457805331610424,0.9743322676693975
103,InteriorsStyle_GNM2,0.00013284737211327252,0.9744651150415108
838,SubModel_96Y6,0.00013214813537337292,0.9745972631768841
606,InsurancePremiumIndex_1023,0.00013211467683784498,0.9747293778537219
498,Zip_91770,0.00013195827946266116,0.9748613361331846
799,SubModel_GOJ2,0.00013183395829071174,0.9749931700914753
181,InteriorsStyle_N5DI,0.00013137503715662113,0.975124545128632
354,Material_FVEJ,0.0001313393047322732,0.9752558844333643
113,InteriorsStyle_2ELR,0.0001308509698494072,0.9753867354032137
811,SubModel_BQ3D,0.00013064273519425854,0.975517378138408
588,InsurancePremiumIndex_1251,0.00013062752222585498,0.9756480056606338
461,Zip_47129,0.00013030925376177605,0.9757783149143956
353,Material_OV0S,0.00013009525982157503,0.9759084101742171
105,InteriorsStyle_Y9U1,0.00012900380340425657,0.9760374139776214
718,Architecture_WWBR,0.00012898663912773542,0.9761664006167492
209,InteriorsStyle_JHBF,0.00012835261967386038,0.976294753236423
81,InteriorsStyle_DUWU,0.00012818557840099497,0.976422938814824
784,SubModel_J1Z8,0.00012810409910820044,0.9765510429139322
365,Material_3O4A,0.00012795377382477594,0.976678996687757
489,Zip_77073,0.00012768218156216935,0.9768066788693192
115,InteriorsStyle_7IDF,0.00012552255620818084,0.9769322014255274
658,InsurancePremiumIndex_2506,0.00012458251818336656,0.9770567839437108
614,InsurancePremiumIndex_764,0.00012437087887075946,0.9771811548225815
788,SubModel_3ZS5,0.00012359206046762497,0.9773047468830491
812,SubModel_EO5P,0.00012254840218736576,0.9774272952852365
598,InsurancePremiumIndex_582,0.00012237188419100093,0.9775496671694275
110,InteriorsStyle_WCM1,0.00012228050504144408,0.977671947674469
975,Facade_OTHER,0.00012116613045418254,0.9777931138049232
119,InteriorsStyle_YK1V,0.00012056183044492421,0.9779136756353681
585,InsurancePremiumIndex_909,0.0001201030426723622,0.9780337786780405
88,InteriorsStyle_FRAJ,0.00011904753966485804,0.9781528262177054
139,InteriorsStyle_KF7W,0.00011855213482736441,0.9782713783525328
849,SubModel_526I,0.00011814987518407867,0.9783895282277169
484,Zip_46803,0.00011814686438711759,0.978507675092104
854,SubModel_QTHX,0.00011792917022346132,0.9786256042623275
142,InteriorsStyle_J0SD,0.00011789729306846976,0.9787435015553959
613,InsurancePremiumIndex_2003,0.00011602036753698909,0.9788595219229329
348,Material_Z06V,0.00011546187144900066,0.9789749837943819
509,Zip_92101,0.00011332708549062395,0.9790883108798725
149,InteriorsStyle_N16H,0.00011296905118221889,0.9792012799310547
1004,State_NM,0.00011226833927480593,0.9793135482703295
618,InsurancePremiumIndex_1328,0.00011187618235461612,0.9794254244526841
852,SubModel_4CSO,0.00011179676224382004,0.9795372212149279
775,SubModel_KXVY,0.00011163475409273622,0.9796488559690206
491,Zip_30315,0.00011105777814867445,0.9797599137471693
346,Material_WIQA,0.00010911924331418893,0.9798690329904834
795,SubModel_M0KE,0.00010896527877921374,0.9799779982692627
721,Architecture_XDZM,0.00010888841936645343,0.9800868866886291
792,SubModel_4ZWS,0.00010824396685056517,0.9801951306554797
879,SubModel_LI1R,0.00010770585881043253,0.9803028365142902
786,SubModel_7MRF,0.00010724624989146238,0.9804100827641816
976,Facade_YELLOW,0.00010693497440917398,0.9805170177385908
808,SubModel_TID0,0.00010659791456969886,0.9806236156531605
787,SubModel_YO7K,0.00010626854678108694,0.9807298841999416
632,InsurancePremiumIndex_5092,0.00010608276592504342,0.9808359669658666
473,Zip_25177,0.00010478835652817683,0.9809407553223948
609,InsurancePremiumIndex_1857,0.00010468656267792724,0.9810454418850727
626,InsurancePremiumIndex_1933,0.00010460194143334632,0.9811500438265061
106,InteriorsStyle_L615,0.0001042187917097115,0.9812542626182158
91,InteriorsStyle_R2GY,0.00010412619823894678,0.9813583888164548
80,InteriorsStyle_XX6G,0.0001039794028398913,0.9814623682192947
605,InsurancePremiumIndex_1711,0.0001039571205073834,0.981566325339802
136,InteriorsStyle_RPJS,0.00010368976122948448,0.9816700151010315
87,InteriorsStyle_F5LX,0.0001036590911360257,0.9817736741921675
245,InteriorsStyle_439A,0.00010364536040018767,0.9818773195525677
470,Zip_33762,0.00010276370863074606,0.9819800832611985
829,SubModel_GQ1W,0.00010260158733024125,0.9820826848485287
874,SubModel_VZ6Y,0.00010243893814565597,0.9821851237866743
501,Zip_78745,0.00010167031912677722,0.9822867941058011
876,SubModel_9X8V,0.00010083456875760669,0.9823876286745588
634,InsurancePremiumIndex_2939,0.0001007477880035993,0.9824883764625624
717,Architecture_1IKD,0.00010071232219105001,0.9825890887847534
796,SubModel_L7G9,0.00010042331090558883,0.9826895120956589
1006,State_ID,9.92007815974644e-05,0.9827887128772563
471,Zip_83716,9.90731615682482e-05,0.9828877860388245
73,InteriorsStyle_YAL9,9.749961109928792e-05,0.9829852856499238
827,SubModel_OMD5,9.704733225312166e-05,0.983082332982177
114,InteriorsStyle_V9L4,9.654135166556713e-05,0.9831788743338425
476,Zip_90650,9.631527001760283e-05,0.9832751896038602
599,InsurancePremiumIndex_2022,9.618752167434842e-05,0.9833713771255346
375,Material_L54M,9.548986767109908e-05,0.9834668669932056
601,InsurancePremiumIndex_588,9.50878871806459e-05,0.9835619548803862
150,InteriorsStyle_TDTU,9.443222317788495e-05,0.9836563871035641
99,InteriorsStyle_FOY0,9.396984133074518e-05,0.9837503569448948
846,SubModel_QK88,9.35054491303737e-05,0.9838438623940251
845,SubModel_6G22,9.340897345422024e-05,0.9839372713674793
830,SubModel_HW8L,9.336522362422909e-05,0.9840306365911036
148,InteriorsStyle_KVES,9.309425849581114e-05,0.9841237308495994
817,SubModel_FB0U,9.248474467147634e-05,0.9842162155942709
660,InsurancePremiumIndex_1497,9.151424909819315e-05,0.984307729843369
164,InteriorsStyle_OB7P,9.143790842555961e-05,0.9843991677517946
809,SubModel_VZO3,9.136768939108245e-05,0.9844905354411857
138,InteriorsStyle_KAAR,9.070291409508934e-05,0.9845812383552808
496,Zip_3106,9.06027050994296e-05,0.9846718410603802
472,Zip_84087,9.044921683483968e-05,0.9847622902772151
621,InsurancePremiumIndex_1413,9.005593539765895e-05,0.9848523462126128
629,InsurancePremiumIndex_1386,8.993981339334006e-05,0.9849422860260061
602,InsurancePremiumIndex_1508,8.949200742383424e-05,0.9850317780334299
636,InsurancePremiumIndex_2157,8.86518615403862e-05,0.9851204298949703
141,InteriorsStyle_OAL8,8.782551031199662e-05,0.9852082554052822
794,SubModel_2BDJ,8.782232930987258e-05,0.9852960777345922
866,SubModel_7XTI,8.64094109062381e-05,0.9853824871454984
186,InteriorsStyle_IC4M,8.631103305121684e-05,0.9854687981785496
89,InteriorsStyle_JAHA,8.628340339811258e-05,0.9855550815819477
170,InteriorsStyle_WVS2,8.582344508988896e-05,0.9856409050270376
834,SubModel_FKKG,8.579609558952866e-05,0.9857267011226272
600,InsurancePremiumIndex_1515,8.534745983759203e-05,0.9858120485824647
864,SubModel_A9H6,8.469384511434745e-05,0.9858967424275791
483,Zip_98064,8.467558585044601e-05,0.9859814180134295
165,InteriorsStyle_RMYY,8.386615320760796e-05,0.9860652841666372
779,SubModel_LFG9,8.315910001776314e-05,0.986148443266655
241,InteriorsStyle_MC4T,8.304068458695599e-05,0.9862314839512419
159,InteriorsStyle_R97F,8.203846387728519e-05,0.9863135224151193
280,InteriorsStyle_CZQI,8.183403016203474e-05,0.9863953564452813
617,InsurancePremiumIndex_2412,8.168633580822692e-05,0.9864770427810895
176,InteriorsStyle_RY2P,8.161213997792907e-05,0.9865586549210674
166,InteriorsStyle_6RUI,8.148384309477504e-05,0.9866401387641622
615,InsurancePremiumIndex_1153,8.118658390259661e-05,0.9867213253480648
107,InteriorsStyle_U6SG,8.110818205024777e-05,0.986802433530115
203,InteriorsStyle_NMSK,8.109667979182503e-05,0.9868835302099068
221,InteriorsStyle_RXQB,8.10486704264349e-05,0.9869645788803333
722,Architecture_O8PU,8.061172014917145e-05,0.9870451906004825
623,InsurancePremiumIndex_1028,8.050263340691939e-05,0.9871256932338893
669,InsurancePremiumIndex_1275,8.00304059904838e-05,0.9872057236398798
301,InteriorsStyle_XV6D,7.973001284970902e-05,0.9872854536527295
897,SubModel_WHBI,7.874680583234903e-05,0.9873642004585618
619,InsurancePremiumIndex_765,7.84986341109746e-05,0.9874426990926728
242,InteriorsStyle_GRST,7.822151645283813e-05,0.9875209206091257
612,InsurancePremiumIndex_833,7.816012316190062e-05,0.9875990807322875
716,Architecture_FCXM,7.798031407408474e-05,0.9876770610463617
62,InteriorsStyle_KML6,7.760690807625119e-05,0.9877546679544379
896,SubModel_D1LK,7.743727234823145e-05,0.9878321052267861
860,SubModel_I2BO,7.692309979886624e-05,0.987909028326585
121,InteriorsStyle_9SCE,7.691568450509581e-05,0.9879859440110901
478,Zip_39402,7.674366484953069e-05,0.9880626876759396
125,InteriorsStyle_LOA2,7.649059267202477e-05,0.9881391782686116
593,InsurancePremiumIndex_1125,7.648472039137444e-05,0.988215662989003
644,InsurancePremiumIndex_1065,7.54005447818924e-05,0.9882910635337849
825,SubModel_HCBT,7.508399044189396e-05,0.9883661475242268
122,InteriorsStyle_XFWR,7.434323319576858e-05,0.9884404907574226
872,SubModel_KTKJ,7.432208504859768e-05,0.9885148128424712
467,Zip_35613,7.387093228624127e-05,0.9885886837747575
198,InteriorsStyle_4S9Z,7.353221506600536e-05,0.9886622159898235
831,SubModel_L6FY,7.343289719546623e-05,0.9887356488870189
358,Material_3XP8,7.322317514161065e-05,0.9888088720621605
592,InsurancePremiumIndex_1485,7.315403245763227e-05,0.9888820260946182
816,SubModel_5OCN,7.278650468703093e-05,0.9889548125993052
835,SubModel_1515,7.22385122824003e-05,0.9890270511115876
823,SubModel_1HJE,7.18317645627235e-05,0.9890988828761503
625,InsurancePremiumIndex_1197,7.148390965997844e-05,0.9891703667858103
364,Material_3APS,7.08573346769787e-05,0.9892412241204872
918,SubModel_CK85,7.064785140228483e-05,0.9893118719718895
622,InsurancePremiumIndex_1806,7.000321625562957e-05,0.9893818751881451
1008,State_NH,6.943491931165878e-05,0.9894513101074568
101,InteriorsStyle_E8UR,6.925586299993223e-05,0.9895205659704567
818,SubModel_NJ0J,6.921799136450351e-05,0.9895897839618212
842,SubModel_ACJ6,6.862995967719968e-05,0.9896584139214983
238,InteriorsStyle_YHDT,6.83770085527019e-05,0.989726790930051
112,InteriorsStyle_DY0D,6.807654137627129e-05,0.9897948674714273
111,InteriorsStyle_UM2V,6.780512254378559e-05,0.9898626725939711
92,InteriorsStyle_14DE,6.745590292386591e-05,0.989930128496895
828,SubModel_ET7S,6.657728683404787e-05,0.989996705783729
229,InteriorsStyle_2S5L,6.646999886787619e-05,0.9900631757825968
670,InsurancePremiumIndex_1906,6.582763290359828e-05,0.9901290034155005
152,InteriorsStyle_S6OZ,6.573023055900535e-05,0.9901947336460595
504,Zip_32812,6.506578129301144e-05,0.9902597994273525
182,InteriorsStyle_158T,6.505220654735324e-05,0.9903248516338999
977,Facade_NOT AVAIL,6.331518166323721e-05,0.9903881668155632
163,InteriorsStyle_LWXY,6.312093769477712e-05,0.990451287753258
853,SubModel_NH0V,6.309891983913197e-05,0.9905143866730971
192,InteriorsStyle_V6YZ,6.292161157922978e-05,0.9905773082846764
193,InteriorsStyle_67XH,6.282122654792324e-05,0.9906401295112243
309,InteriorsStyle_BG9J,6.2777560541205e-05,0.9907029070717654
720,Architecture_R0QP,6.271307700303445e-05,0.9907656201487685
871,SubModel_W859,6.253098435854702e-05,0.990828151133127
117,InteriorsStyle_4FTH,6.228639328610978e-05,0.9908904375264131
123,InteriorsStyle_CKUI,6.22697482160341e-05,0.9909527072746291
204,InteriorsStyle_3X16,6.208935524406814e-05,0.9910147966298732
666,InsurancePremiumIndex_1223,6.162299568492871e-05,0.9910764196255581
633,InsurancePremiumIndex_1338,6.156986777503559e-05,0.9911379894933332
96,InteriorsStyle_E6M1,6.143205613980541e-05,0.991199421549473
187,InteriorsStyle_V2MT,6.126594690608263e-05,0.9912606874963791
628,InsurancePremiumIndex_1054,6.0997702304838124e-05,0.9913216851986839
913,SubModel_RLVQ,6.089545628100761e-05,0.9913825806549649
220,InteriorsStyle_GGIA,6.080000674050531e-05,0.9914433806617053
892,SubModel_XBY4,6.0515869347345196e-05,0.9915038965310526
94,InteriorsStyle_I27V,6.0412547383264994e-05,0.991564309078436
857,SubModel_70VH,6.031001736061365e-05,0.9916246190957966
635,InsurancePremiumIndex_1551,5.988729240511656e-05,0.9916845063882017
468,Zip_33314,5.96969955176041e-05,0.9917442033837193
168,InteriorsStyle_3OV2,5.934573048886635e-05,0.9918035491142081
129,InteriorsStyle_W8B5,5.858244872440372e-05,0.9918621315629325
185,InteriorsStyle_5C2Y,5.838160083111205e-05,0.9919205131637636
647,InsurancePremiumIndex_2193,5.7301626468576985e-05,0.9919778147902322
649,InsurancePremiumIndex_1209,5.7100914119923296e-05,0.9920349157043521
109,InteriorsStyle_D5T6,5.639529038611968e-05,0.9920913109947382
847,SubModel_C3YE,5.605588108229949e-05,0.9921473668758205
201,InteriorsStyle_QHE4,5.586191585401463e-05,0.9922032287916746
848,SubModel_JSXX,5.550296618964291e-05,0.9922587317578642
826,SubModel_BD9K,5.522979747922255e-05,0.9923139615553433
850,SubModel_Z9C2,5.4656255317538446e-05,0.9923686178106609
840,SubModel_O7OJ,5.442854758029166e-05,0.9924230463582412
146,InteriorsStyle_2UUF,5.421299890906237e-05,0.9924772593571503
223,InteriorsStyle_L9JV,5.419651248609795e-05,0.9925314558696363
810,SubModel_DWBT,5.413580930892728e-05,0.9925855916789452
157,InteriorsStyle_WJ9C,5.393909642898174e-05,0.9926395307753743
477,Zip_17406,5.375317167130825e-05,0.9926932839470456
653,InsurancePremiumIndex_1613,5.33812129278783e-05,0.9927466651599735
907,SubModel_CZIJ,5.330993266970377e-05,0.9927999750926432
360,Material_JUQY,5.3038122459589374e-05,0.9928530132151028
202,InteriorsStyle_27O7,5.292367572068423e-05,0.9929059368908235
167,InteriorsStyle_ZHE1,5.2744205380644575e-05,0.9929586810962041
1009,State_AR,5.2573863159315304e-05,0.9930112549593634
844,SubModel_EFZH,5.256468734453327e-05,0.9930638196467079
104,InteriorsStyle_XRNH,5.252055240925667e-05,0.9931163401991171
306,InteriorsStyle_1GHZ,5.2518424710106115e-05,0.9931688586238272
837,SubModel_KFQD,5.208194451936241e-05,0.9932209405683465
495,Zip_60443,5.1779089082871044e-05,0.9932727196574294
487,Zip_26431,5.160663989905751e-05,0.9933243262973284
174,InteriorsStyle_PQP2,5.117330473199998e-05,0.9933754996020604
480,Zip_33311,5.106255450188397e-05,0.9934265621565623
631,InsurancePremiumIndex_4622,5.0758057778311674e-05,0.9934773202143407
302,InteriorsStyle_ZDLX,5.048352327755198e-05,0.9935278037376182
880,SubModel_DM8R,5.0386657880988315e-05,0.9935781903954992
211,InteriorsStyle_B29I,5.018522039600598e-05,0.9936283756158952
147,InteriorsStyle_8UET,4.97917602623416e-05,0.9936781673761576
859,SubModel_BQQL,4.9542554505015744e-05,0.9937277099306626
189,InteriorsStyle_DFWJ,4.9530482568710417e-05,0.9937772404132313
898,SubModel_NKOQ,4.923454350869119e-05,0.99382647495674
265,InteriorsStyle_LQA6,4.842541647530464e-05,0.9938749003732154
833,SubModel_4BZI,4.809113468346654e-05,0.9939229915078989
843,SubModel_82FV,4.757544979939375e-05,0.9939705669576983
889,SubModel_YOZF,4.725939168302458e-05,0.9940178263493813
293,InteriorsStyle_XIC9,4.660467956468116e-05,0.9940644310289459
926,SubModel_DZ5Y,4.657382418092504e-05,0.9941110048531269
813,SubModel_2705,4.648280343339087e-05,0.9941574876565603
503,Zip_79932,4.604527311082433e-05,0.9942035329296711
855,SubModel_3SD4,4.600072134871323e-05,0.9942495336510199
239,InteriorsStyle_U27C,4.584056242155208e-05,0.9942953742134414
469,Zip_60440,4.5828236900453155e-05,0.9943412024503419
939,SubModel_PDW2,4.5813677071840695e-05,0.9943870161274136
271,InteriorsStyle_N5E0,4.546562712646691e-05,0.9944324817545401
184,InteriorsStyle_YSKW,4.5425997201920824e-05,0.994477907751742
225,InteriorsStyle_3H4M,4.504953774577181e-05,0.9945229572894878
268,InteriorsStyle_NC73,4.433833491643277e-05,0.9945672956244043
361,Material_NZ30,4.426956922038516e-05,0.9946115651936247
160,InteriorsStyle_CUBU,4.420899250516362e-05,0.9946557741861298
140,InteriorsStyle_TD6S,4.4163087660092025e-05,0.9946999372737899
482,Zip_97217,4.381294776065824e-05,0.9947437502215506
645,InsurancePremiumIndex_1800,4.3718221714860546e-05,0.9947874684432655
222,InteriorsStyle_OZVR,4.353964405060575e-05,0.9948310080873161
172,InteriorsStyle_JSON,4.353132917898644e-05,0.9948745394164951
841,SubModel_HHKK,4.35147866358563e-05,0.994918054203131
490,Zip_71119,4.349286548208177e-05,0.9949615470686131
819,SubModel_V6YZ,4.345677423563472e-05,0.9950050038428487
662,InsurancePremiumIndex_2639,4.313889154517567e-05,0.9950481427343939
657,InsurancePremiumIndex_2074,4.297711243263027e-05,0.9950911198468265
199,InteriorsStyle_X1W2,4.2838650297102495e-05,0.9951339584971236
356,Material_LMX8,4.2790156689899535e-05,0.9951767486538136
134,InteriorsStyle_K4NL,4.278327829819602e-05,0.9952195319321118
276,InteriorsStyle_BYZF,4.2699855021722544e-05,0.9952622317871335
161,InteriorsStyle_56VV,4.25629459638839e-05,0.9953047947330973
132,InteriorsStyle_61PR,4.246129035268275e-05,0.99534725602345
217,InteriorsStyle_OR99,4.2460251260014676e-05,0.99538971627471
355,Material_W1XV,4.2407175163380575e-05,0.9954321234498733
178,InteriorsStyle_VQNR,4.169513627555707e-05,0.9954738185861489
200,InteriorsStyle_1WN4,4.125772359602697e-05,0.9955150763097449
177,InteriorsStyle_ANUW,4.019084071669798e-05,0.9955552671504616
371,Material_CCVQ,3.976144172474552e-05,0.9955950285921864
194,InteriorsStyle_EN73,3.9698739400789014e-05,0.9956347273315872
155,InteriorsStyle_KN4S,3.9568995127792755e-05,0.995674296326715
856,SubModel_WFS6,3.91461922006205e-05,0.9957134425189156
925,SubModel_7PZ6,3.914595521809262e-05,0.9957525884741337
947,SubModel_G8M1,3.913636189237871e-05,0.9957917248360261
836,SubModel_8KXL,3.890931451694914e-05,0.9958306341505431
191,InteriorsStyle_I1SE,3.8488750661232e-05,0.9958691229012043
359,Material_95GY,3.815701873578398e-05,0.9959072799199401
885,SubModel_KR72,3.783831913527305e-05,0.9959451182390754
934,SubModel_JMQ2,3.75897142110984e-05,0.9959827079532865
858,SubModel_8K87,3.756401884346828e-05,0.99602027197213
195,InteriorsStyle_0MJJ,3.722878249452155e-05,0.9960575007546245
497,Zip_63044,3.713819635464592e-05,0.9960946389509792
248,InteriorsStyle_SNKW,3.694389696685757e-05,0.996131582847946
196,InteriorsStyle_OGAC,3.6792487007104596e-05,0.9961683753349531
877,SubModel_4ZC9,3.635194042957468e-05,0.9962047272753827
493,Zip_70401,3.6219172019359904e-05,0.996240946447402
151,InteriorsStyle_RQ5Z,3.573917842268715e-05,0.9962766856258247
367,Material_XJ9B,3.56439773427208e-05,0.9963123296031674
153,InteriorsStyle_S2PA,3.550178279230978e-05,0.9963478313859597
267,InteriorsStyle_J8VT,3.5260638637289595e-05,0.996383092024597
646,InsurancePremiumIndex_1334,3.4878036991510184e-05,0.9964179700615885
216,InteriorsStyle_GN6L,3.471738666624605e-05,0.9964526874482548
881,SubModel_G251,3.447330857658883e-05,0.9964871607568314
283,InteriorsStyle_QDZ1,3.4437953741223546e-05,0.9965215987105727
485,Zip_89120,3.418036958744133e-05,0.9965557790801601
363,Material_XTGN,3.344107618654233e-05,0.9965892201563467
873,SubModel_STJH,3.30848583716463e-05,0.9966223050147183
888,SubModel_PS2G,3.295880017369633e-05,0.996655263814892
190,InteriorsStyle_V5PX,3.2270782928120015e-05,0.9966875345978201
651,InsurancePremiumIndex_805,3.2239511653286255e-05,0.9967197741094734
870,SubModel_XK6A,3.222470514654275e-05,0.99675199881462
135,InteriorsStyle_56VO,3.217761458918579e-05,0.9967841764292091
197,InteriorsStyle_9O7B,3.2108361763361365e-05,0.9968162847909725
143,InteriorsStyle_32SK,3.206614945434567e-05,0.9968483509404269
188,InteriorsStyle_HW87,3.1943575170346886e-05,0.9968802945155972
681,InsurancePremiumIndex_1416,3.189675589610823e-05,0.9969121912714933
868,SubModel_MR68,3.180636691512085e-05,0.9969439976384085
275,InteriorsStyle_BM1P,3.180288227827706e-05,0.9969758005206868
920,SubModel_Y5H9,3.173033904767824e-05,0.9970075308597345
900,SubModel_V42X,3.168532318482817e-05,0.9970392161829194
861,SubModel_1E2H,3.152556181196493e-05,0.9970707417447313
294,InteriorsStyle_5B3J,3.1475054391467526e-05,0.9971022167991228
215,InteriorsStyle_L5OM,3.0988044535626416e-05,0.9971332048436584
246,InteriorsStyle_NKUV,3.061032732541067e-05,0.9971638151709838
224,InteriorsStyle_33RF,3.053569890522036e-05,0.9971943508698891
507,Zip_55369,3.053062971814011e-05,0.9972248814996072
500,Zip_32772,3.049930487747449e-05,0.9972553808044847
630,InsurancePremiumIndex_1898,3.030984775427969e-05,0.997285690652239
231,InteriorsStyle_HZ0Y,3.011451807527344e-05,0.9973158051703143
906,SubModel_T8WE,2.974263180923803e-05,0.9973455478021235
378,Material_VGUZ,2.9688731762861478e-05,0.9973752365338864
862,SubModel_KBOP,2.9678703108351864e-05,0.9974049152369947
912,SubModel_U3BX,2.9076389712257566e-05,0.997433991626707
887,SubModel_KJ5F,2.905857279290529e-05,0.9974630501994999
899,SubModel_XY55,2.867278445948469e-05,0.9974917229839594
284,InteriorsStyle_9Q6I,2.8274775557262228e-05,0.9975199977595166
210,InteriorsStyle_8J96,2.7796625329524117e-05,0.9975477943848461
505,Zip_72117,2.7703350408783616e-05,0.9975754977352549
627,InsurancePremiumIndex_2198,2.7675317306170622e-05,0.9976031730525611
218,InteriorsStyle_SR8C,2.755476837558555e-05,0.9976307278209366
931,SubModel_9VPY,2.753008045046948e-05,0.9976582579013871
936,SubModel_DTU8,2.6997918050741736e-05,0.9976852558194378
206,InteriorsStyle_5YRM,2.6799124822683282e-05,0.9977120549442605
944,SubModel_SKLP,2.660610904806564e-05,0.9977386610533086
